OBJECTID,Folder,Image,Object,Confidence,frame_idx,Latitude,Longitude,Photo_Link,Field9,Field10,Field11,Field12,Z
966,,image54.jpg,Clear,0,54,31.08991,29.966055,C:\Road_Project\inference_data\nan\image54.jpg,,,,,124.1
967,,image55.jpg,Clear,0,55,31.0899,29.96592667,C:\Road_Project\inference_data\nan\image55.jpg,,,,,124.2
968,,image56.jpg,Clear,0,56,31.08989167,29.96580333,C:\Road_Project\inference_data\nan\image56.jpg,,,,,124.4
969,,image57.jpg,Clear,0,57,31.089885,29.96568,C:\Road_Project\inference_data\nan\image57.jpg,,,,,123.4
970,,image58.jpg,Clear,0,58,31.08987167,29.965555,C:\Road_Project\inference_data\nan\image58.jpg,,,,,124.8
971,,image59.jpg,Clear,0,59,31.08985833,29.96544833,C:\Road_Project\inference_data\nan\image59.jpg,,,,,124.6
972,,image60.jpg,Clear,0,60,31.089845,29.96535,C:\Road_Project\inference_data\nan\image60.jpg,,,,,124.8
973,,image61.jpg,Clear,0,61,31.08983,29.96525333,C:\Road_Project\inference_data\nan\image61.jpg,,,,,125.1
974,,image62.jpg,Clear,0,62,31.089815,29.96514667,C:\Road_Project\inference_data\nan\image62.jpg,,,,,125.4
975,,image63.jpg,Clear,0,63,31.0898,29.96503333,C:\Road_Project\inference_data\nan\image63.jpg,,,,,126.1
976,,image64.jpg,Clear,0,64,31.08979,29.96491333,C:\Road_Project\inference_data\nan\image64.jpg,,,,,127
977,,image65.jpg,Clear,0,65,31.08977,29.96479,C:\Road_Project\inference_data\nan\image65.jpg,,,,,128
978,,image66.jpg,Clear,0,66,31.089765,29.96466833,C:\Road_Project\inference_data\nan\image66.jpg,,,,,124.6
979,,image67.jpg,Clear,0,67,31.08975833,29.96455167,C:\Road_Project\inference_data\nan\image67.jpg,,,,,122.9
980,,image68.jpg,Lamp_Post,0.433687717,68,31.089745,29.964435,C:\Road_Project\inference_data\nan\image68.jpg,,,,,121.8
981,,image68.jpg,speed bump,0.355952621,68,31.08973833,29.96432167,C:\Road_Project\inference_data\nan\image68.jpg,,,,,120
982,,image68.jpg,Lamp_Post,0.324566483,68,31.08973167,29.964215,C:\Road_Project\inference_data\nan\image68.jpg,,,,,119.7
983,,image68.jpg,Lamp_Post,0.263382584,68,31.08972,29.964115,C:\Road_Project\inference_data\nan\image68.jpg,,,,,119.5
984,,image68.jpg,speed bump,0.233411357,68,31.08970833,29.96401833,C:\Road_Project\inference_data\nan\image68.jpg,,,,,118.9
985,,image69.jpg,Clear,0,69,31.08969667,29.963925,C:\Road_Project\inference_data\nan\image69.jpg,,,,,118.4
986,,image70.jpg,Clear,0,70,31.08968333,29.96382833,C:\Road_Project\inference_data\nan\image70.jpg,,,,,118.2
987,,image71.jpg,Lamp_Post,0.664710402,71,31.089675,29.96372167,C:\Road_Project\inference_data\nan\image71.jpg,,,,,118.4
988,,image71.jpg,Lamp_Post,0.450989753,71,31.08966167,29.963605,C:\Road_Project\inference_data\nan\image71.jpg,,,,,119
989,,image72.jpg,Clear,0,72,31.08965167,29.963485,C:\Road_Project\inference_data\nan\image72.jpg,,,,,119.1
990,,image73.jpg,Crack,0.412904352,73,31.08964167,29.96336333,C:\Road_Project\inference_data\nan\image73.jpg,,,,,119.7
991,,image74.jpg,Lamp_Post,0.519683242,74,31.08962667,29.96323,C:\Road_Project\inference_data\nan\image74.jpg,,,,,119.7
992,,image74.jpg,Lamp_Post,0.460721046,74,31.08960833,29.96308833,C:\Road_Project\inference_data\nan\image74.jpg,,,,,120.9
993,,image74.jpg,Lamp_Post,0.45079121,74,31.089595,29.962945,C:\Road_Project\inference_data\nan\image74.jpg,,,,,120.2
994,,image74.jpg,Lamp_Post,0.320443422,74,31.089585,29.96279833,C:\Road_Project\inference_data\nan\image74.jpg,,,,,120.6
995,,image74.jpg,Lamp_Post,0.25397411,74,31.08957,29.962655,C:\Road_Project\inference_data\nan\image74.jpg,,,,,120.8
996,,image74.jpg,Lamp_Post,0.200554937,74,31.08954667,29.962515,C:\Road_Project\inference_data\nan\image74.jpg,,,,,120.6
997,,image75.jpg,Clear,0,75,31.08952167,29.96238667,C:\Road_Project\inference_data\nan\image75.jpg,,,,,119.6
998,,image76.jpg,Clear,0,76,31.08951167,29.96226333,C:\Road_Project\inference_data\nan\image76.jpg,,,,,119.4
999,,image77.jpg,Clear,0,77,31.08950333,29.96215333,C:\Road_Project\inference_data\nan\image77.jpg,,,,,121
1000,,image78.jpg,Clear,0,78,31.08949333,29.962055,C:\Road_Project\inference_data\nan\image78.jpg,,,,,122
1001,,image79.jpg,Clear,0,79,31.08948333,29.96196833,C:\Road_Project\inference_data\nan\image79.jpg,,,,,123.1
1002,,image80.jpg,Crack,0.506849825,80,31.08947667,29.96190667,C:\Road_Project\inference_data\nan\image80.jpg,,,,,123.6
1003,,image81.jpg,Clear,0,81,31.08947167,29.96185667,C:\Road_Project\inference_data\nan\image81.jpg,,,,,123.7
1004,,image82.jpg,Clear,0,82,31.08946833,29.96182167,C:\Road_Project\inference_data\nan\image82.jpg,,,,,124.1
1005,,image83.jpg,Lamp_Post,0.565317988,83,31.08946667,29.96180167,C:\Road_Project\inference_data\nan\image83.jpg,,,,,124.3
1006,,image83.jpg,Crack,0.470539391,83,31.08946667,29.96178,C:\Road_Project\inference_data\nan\image83.jpg,,,,,124.5
1007,,image83.jpg,Lamp_Post,0.393807024,83,,,C:\Road_Project\inference_data\nan\image83.jpg,,,,,
1008,,image83.jpg,Lamp_Post,0.310623527,83,,,C:\Road_Project\inference_data\nan\image83.jpg,,,,,
1009,,image83.jpg,Lamp_Post,0.284038484,83,,,C:\Road_Project\inference_data\nan\image83.jpg,,,,,
1010,,image83.jpg,Lamp_Post,0.225281283,83,,,C:\Road_Project\inference_data\nan\image83.jpg,,,,,
1011,,image84.jpg,Clear,0,84,,,C:\Road_Project\inference_data\nan\image84.jpg,,,,,
1012,,image85.jpg,Clear,0,85,,,C:\Road_Project\inference_data\nan\image85.jpg,,,,,
1013,,image86.jpg,Clear,0,86,,,C:\Road_Project\inference_data\nan\image86.jpg,,,,,
1014,,image87.jpg,Clear,0,87,,,C:\Road_Project\inference_data\nan\image87.jpg,,,,,
1015,,image88.jpg,Lamp_Post,0.252915621,88,,,C:\Road_Project\inference_data\nan\image88.jpg,,,,,
1016,,image89.jpg,Clear,0,89,,,C:\Road_Project\inference_data\nan\image89.jpg,,,,,
1017,,image90.jpg,Clear,0,90,,,C:\Road_Project\inference_data\nan\image90.jpg,,,,,
1018,,image91.jpg,Clear,0,91,,,C:\Road_Project\inference_data\nan\image91.jpg,,,,,
1019,,image92.jpg,Clear,0,92,,,C:\Road_Project\inference_data\nan\image92.jpg,,,,,
1020,,image93.jpg,Clear,0,93,,,C:\Road_Project\inference_data\nan\image93.jpg,,,,,
1021,,image94.jpg,Lamp_Post,0.419386923,94,,,C:\Road_Project\inference_data\nan\image94.jpg,,,,,
1022,,image94.jpg,Lamp_Post,0.385280013,94,,,C:\Road_Project\inference_data\nan\image94.jpg,,,,,
1023,,image95.jpg,Clear,0,95,,,C:\Road_Project\inference_data\nan\image95.jpg,,,,,
1024,,image96.jpg,Clear,0,96,,,C:\Road_Project\inference_data\nan\image96.jpg,,,,,
1025,,image97.jpg,Clear,0,97,,,C:\Road_Project\inference_data\nan\image97.jpg,,,,,
1026,,image98.jpg,Lamp_Post,0.225216195,98,,,C:\Road_Project\inference_data\nan\image98.jpg,,,,,
1027,,image98.jpg,Lamp_Post,0.207712412,98,,,C:\Road_Project\inference_data\nan\image98.jpg,,,,,
1028,,image99.jpg,Clear,0,99,,,C:\Road_Project\inference_data\nan\image99.jpg,,,,,
1029,,image0.jpg,Clear,0,0,,,C:\Road_Project\inference_data\nan\image0.jpg,,,,,
1030,,image1.jpg,Crack,0.308165222,1,,,C:\Road_Project\inference_data\nan\image1.jpg,,,,,
1031,,image1.jpg,Crack,0.223166943,1,,,C:\Road_Project\inference_data\nan\image1.jpg,,,,,
1032,,image2.jpg,Clear,0,2,,,C:\Road_Project\inference_data\nan\image2.jpg,,,,,
1033,,image3.jpg,Lamp_Post,0.297905982,3,,,C:\Road_Project\inference_data\nan\image3.jpg,,,,,
1034,,image4.jpg,Clear,0,4,,,C:\Road_Project\inference_data\nan\image4.jpg,,,,,
1035,,image5.jpg,Lamp_Post,0.641513824,5,,,C:\Road_Project\inference_data\nan\image5.jpg,,,,,
1036,,image5.jpg,Lamp_Post,0.216195881,5,,,C:\Road_Project\inference_data\nan\image5.jpg,,,,,
1037,,image6.jpg,Clear,0,6,,,C:\Road_Project\inference_data\nan\image6.jpg,,,,,
1038,,image7.jpg,Clear,0,7,,,C:\Road_Project\inference_data\nan\image7.jpg,,,,,
1039,,image8.jpg,Clear,0,8,,,C:\Road_Project\inference_data\nan\image8.jpg,,,,,
1040,,image9.jpg,Clear,0,9,,,C:\Road_Project\inference_data\nan\image9.jpg,,,,,
1041,,image10.jpg,Clear,0,10,,,C:\Road_Project\inference_data\nan\image10.jpg,,,,,
1042,,image11.jpg,Clear,0,11,,,C:\Road_Project\inference_data\nan\image11.jpg,,,,,
1043,,image12.jpg,Crack,0.647993326,12,,,C:\Road_Project\inference_data\nan\image12.jpg,,,,,
1044,,image12.jpg,Crack,0.453429192,12,,,C:\Road_Project\inference_data\nan\image12.jpg,,,,,
1045,,image13.jpg,Crack,0.424989849,13,,,C:\Road_Project\inference_data\nan\image13.jpg,,,,,
1046,,image14.jpg,Lamp_Post,0.663517594,14,,,C:\Road_Project\inference_data\nan\image14.jpg,,,,,
1047,,image14.jpg,Lamp_Post,0.421908617,14,,,C:\Road_Project\inference_data\nan\image14.jpg,,,,,
1048,,image14.jpg,Lamp_Post,0.379877687,14,,,C:\Road_Project\inference_data\nan\image14.jpg,,,,,
1049,,image14.jpg,Lamp_Post,0.268249154,14,,,C:\Road_Project\inference_data\nan\image14.jpg,,,,,
1050,,image15.jpg,Crack,0.596640408,15,,,C:\Road_Project\inference_data\nan\image15.jpg,,,,,
1051,,image15.jpg,Crack,0.40424189,15,,,C:\Road_Project\inference_data\nan\image15.jpg,,,,,
1052,,image16.jpg,Lamp_Post,0.612542093,16,,,C:\Road_Project\inference_data\nan\image16.jpg,,,,,
1053,,image16.jpg,Lamp_Post,0.539769173,16,,,C:\Road_Project\inference_data\nan\image16.jpg,,,,,
1054,,image16.jpg,Lamp_Post,0.261909574,16,,,C:\Road_Project\inference_data\nan\image16.jpg,,,,,
1055,,image17.jpg,Clear,0,17,,,C:\Road_Project\inference_data\nan\image17.jpg,,,,,
1056,,image18.jpg,Clear,0,18,,,C:\Road_Project\inference_data\nan\image18.jpg,,,,,
1057,,image19.jpg,Clear,0,19,,,C:\Road_Project\inference_data\nan\image19.jpg,,,,,
1058,,image20.jpg,Lamp_Post,0.352811277,20,,,C:\Road_Project\inference_data\nan\image20.jpg,,,,,
1059,,image20.jpg,Lamp_Post,0.284796804,20,,,C:\Road_Project\inference_data\nan\image20.jpg,,,,,
1060,,image20.jpg,Lamp_Post,0.231025144,20,,,C:\Road_Project\inference_data\nan\image20.jpg,,,,,
1061,,image20.jpg,Lamp_Post,0.203908101,20,,,C:\Road_Project\inference_data\nan\image20.jpg,,,,,
1062,,image21.jpg,Clear,0,21,,,C:\Road_Project\inference_data\nan\image21.jpg,,,,,
1063,,image22.jpg,Clear,0,22,,,C:\Road_Project\inference_data\nan\image22.jpg,,,,,
1064,,image23.jpg,Lamp_Post,0.513718724,23,,,C:\Road_Project\inference_data\nan\image23.jpg,,,,,
1065,,image24.jpg,speed bump,0.266359717,24,,,C:\Road_Project\inference_data\nan\image24.jpg,,,,,
1066,,image24.jpg,speed bump,0.203727961,24,,,C:\Road_Project\inference_data\nan\image24.jpg,,,,,
1067,,image25.jpg,Clear,0,25,,,C:\Road_Project\inference_data\nan\image25.jpg,,,,,
1068,,image26.jpg,Clear,0,26,,,C:\Road_Project\inference_data\nan\image26.jpg,,,,,
1069,,image27.jpg,Crack,0.342247725,27,,,C:\Road_Project\inference_data\nan\image27.jpg,,,,,
1070,,image28.jpg,Clear,0,28,,,C:\Road_Project\inference_data\nan\image28.jpg,,,,,
1071,,image29.jpg,Lamp_Post,0.35743171,29,,,C:\Road_Project\inference_data\nan\image29.jpg,,,,,
1072,,image29.jpg,Lamp_Post,0.279204667,29,,,C:\Road_Project\inference_data\nan\image29.jpg,,,,,
1073,,image29.jpg,Lamp_Post,0.229188472,29,,,C:\Road_Project\inference_data\nan\image29.jpg,,,,,
1074,,image30.jpg,Clear,0,30,,,C:\Road_Project\inference_data\nan\image30.jpg,,,,,
1075,,image31.jpg,Crack,0.689337432,31,,,C:\Road_Project\inference_data\nan\image31.jpg,,,,,
1076,,image31.jpg,Crack,0.210891336,31,,,C:\Road_Project\inference_data\nan\image31.jpg,,,,,
1077,,image32.jpg,Clear,0,32,,,C:\Road_Project\inference_data\nan\image32.jpg,,,,,
1078,,image33.jpg,Clear,0,33,,,C:\Road_Project\inference_data\nan\image33.jpg,,,,,
1079,,image34.jpg,Clear,0,34,,,C:\Road_Project\inference_data\nan\image34.jpg,,,,,
1080,,image35.jpg,Clear,0,35,,,C:\Road_Project\inference_data\nan\image35.jpg,,,,,
1081,,image36.jpg,Clear,0,36,,,C:\Road_Project\inference_data\nan\image36.jpg,,,,,
1082,,image37.jpg,Clear,0,37,,,C:\Road_Project\inference_data\nan\image37.jpg,,,,,
1083,,image38.jpg,Clear,0,38,,,C:\Road_Project\inference_data\nan\image38.jpg,,,,,
1084,,image39.jpg,Lamp_Post,0.423150241,39,,,C:\Road_Project\inference_data\nan\image39.jpg,,,,,
1085,,image39.jpg,Lamp_Post,0.321396977,39,,,C:\Road_Project\inference_data\nan\image39.jpg,,,,,
1086,,image40.jpg,Crack,0.207533643,40,,,C:\Road_Project\inference_data\nan\image40.jpg,,,,,
1087,,image41.jpg,Crack,0.213766083,41,,,C:\Road_Project\inference_data\nan\image41.jpg,,,,,
1088,,image42.jpg,Lamp_Post,0.575464308,42,,,C:\Road_Project\inference_data\nan\image42.jpg,,,,,
1089,,image42.jpg,Lamp_Post,0.571213543,42,,,C:\Road_Project\inference_data\nan\image42.jpg,,,,,
1090,,image42.jpg,Lamp_Post,0.544642925,42,,,C:\Road_Project\inference_data\nan\image42.jpg,,,,,
1091,,image42.jpg,Lamp_Post,0.462340653,42,,,C:\Road_Project\inference_data\nan\image42.jpg,,,,,
1092,,image42.jpg,Crack,0.322720647,42,,,C:\Road_Project\inference_data\nan\image42.jpg,,,,,
1093,,image42.jpg,Lamp_Post,0.283508331,42,,,C:\Road_Project\inference_data\nan\image42.jpg,,,,,
1094,,image43.jpg,Clear,0,43,,,C:\Road_Project\inference_data\nan\image43.jpg,,,,,
1095,,image44.jpg,Lamp_Post,0.340473503,44,,,C:\Road_Project\inference_data\nan\image44.jpg,,,,,
1096,,image44.jpg,Lamp_Post,0.231381431,44,,,C:\Road_Project\inference_data\nan\image44.jpg,,,,,
1097,,image45.jpg,Clear,0,45,,,C:\Road_Project\inference_data\nan\image45.jpg,,,,,
1098,,image46.jpg,Lamp_Post,0.544881284,46,,,C:\Road_Project\inference_data\nan\image46.jpg,,,,,
1099,,image46.jpg,Lamp_Post,0.537992775,46,,,C:\Road_Project\inference_data\nan\image46.jpg,,,,,
1100,,image47.jpg,Clear,0,47,,,C:\Road_Project\inference_data\nan\image47.jpg,,,,,
1101,,image48.jpg,Clear,0,48,,,C:\Road_Project\inference_data\nan\image48.jpg,,,,,
1102,,image49.jpg,Clear,0,49,,,C:\Road_Project\inference_data\nan\image49.jpg,,,,,
1103,,image50.jpg,Lamp_Post,0.734476447,50,,,C:\Road_Project\inference_data\nan\image50.jpg,,,,,
1104,,image50.jpg,Lamp_Post,0.396107435,50,,,C:\Road_Project\inference_data\nan\image50.jpg,,,,,
1105,,image50.jpg,Crack,0.289828062,50,,,C:\Road_Project\inference_data\nan\image50.jpg,,,,,
1106,,image50.jpg,Lamp_Post,0.217594922,50,,,C:\Road_Project\inference_data\nan\image50.jpg,,,,,
1107,,image51.jpg,Lamp_Post,0.297975212,51,,,C:\Road_Project\inference_data\nan\image51.jpg,,,,,
1108,,image52.jpg,Crack,0.270093501,52,,,C:\Road_Project\inference_data\nan\image52.jpg,,,,,
1109,,image53.jpg,Lamp_Post,0.53952527,53,,,C:\Road_Project\inference_data\nan\image53.jpg,,,,,
1110,,image53.jpg,Lamp_Post,0.490471125,53,,,C:\Road_Project\inference_data\nan\image53.jpg,,,,,
1111,,image54.jpg,Crack,0.67927134,54,,,C:\Road_Project\inference_data\nan\image54.jpg,,,,,
1112,,image54.jpg,Crack,0.484580159,54,,,C:\Road_Project\inference_data\nan\image54.jpg,,,,,
1113,,image54.jpg,Crack,0.3064861,54,,,C:\Road_Project\inference_data\nan\image54.jpg,,,,,
1114,,image55.jpg,Clear,0,55,,,C:\Road_Project\inference_data\nan\image55.jpg,,,,,
1115,,image56.jpg,Lamp_Post,0.284590364,56,,,C:\Road_Project\inference_data\nan\image56.jpg,,,,,
1116,,image56.jpg,Lamp_Post,0.202385992,56,,,C:\Road_Project\inference_data\nan\image56.jpg,,,,,
1117,,image57.jpg,Clear,0,57,,,C:\Road_Project\inference_data\nan\image57.jpg,,,,,
1118,,image58.jpg,Crack,0.331610352,58,,,C:\Road_Project\inference_data\nan\image58.jpg,,,,,
1119,,image59.jpg,Clear,0,59,,,C:\Road_Project\inference_data\nan\image59.jpg,,,,,
1120,,image60.jpg,Clear,0,60,,,C:\Road_Project\inference_data\nan\image60.jpg,,,,,
1121,,image61.jpg,Clear,0,61,,,C:\Road_Project\inference_data\nan\image61.jpg,,,,,
1122,,image62.jpg,Crack,0.692819417,62,,,C:\Road_Project\inference_data\nan\image62.jpg,,,,,
1123,,image62.jpg,Lamp_Post,0.288994521,62,,,C:\Road_Project\inference_data\nan\image62.jpg,,,,,
1124,,image62.jpg,Crack,0.210986823,62,,,C:\Road_Project\inference_data\nan\image62.jpg,,,,,
1125,,image63.jpg,Clear,0,63,,,C:\Road_Project\inference_data\nan\image63.jpg,,,,,
1126,,image64.jpg,Clear,0,64,,,C:\Road_Project\inference_data\nan\image64.jpg,,,,,
1127,,image65.jpg,Clear,0,65,,,C:\Road_Project\inference_data\nan\image65.jpg,,,,,
1128,,image66.jpg,Lamp_Post,0.511448741,66,,,C:\Road_Project\inference_data\nan\image66.jpg,,,,,
1129,,image66.jpg,Lamp_Post,0.449122339,66,,,C:\Road_Project\inference_data\nan\image66.jpg,,,,,
1130,,image66.jpg,Lamp_Post,0.440617591,66,,,C:\Road_Project\inference_data\nan\image66.jpg,,,,,
1131,,image66.jpg,Lamp_Post,0.440548271,66,,,C:\Road_Project\inference_data\nan\image66.jpg,,,,,
1132,,image66.jpg,Lamp_Post,0.292528093,66,,,C:\Road_Project\inference_data\nan\image66.jpg,,,,,
1133,,image66.jpg,Lamp_Post,0.254953355,66,,,C:\Road_Project\inference_data\nan\image66.jpg,,,,,
1134,,image67.jpg,Clear,0,67,,,C:\Road_Project\inference_data\nan\image67.jpg,,,,,
1135,,image68.jpg,Clear,0,68,,,C:\Road_Project\inference_data\nan\image68.jpg,,,,,
1136,,image69.jpg,Lamp_Post,0.433229983,69,,,C:\Road_Project\inference_data\nan\image69.jpg,,,,,
1137,,image70.jpg,Clear,0,70,,,C:\Road_Project\inference_data\nan\image70.jpg,,,,,
1138,,image71.jpg,Clear,0,71,,,C:\Road_Project\inference_data\nan\image71.jpg,,,,,
1139,,image72.jpg,Clear,0,72,,,C:\Road_Project\inference_data\nan\image72.jpg,,,,,
1140,,image73.jpg,Clear,0,73,,,C:\Road_Project\inference_data\nan\image73.jpg,,,,,
1141,,image74.jpg,Clear,0,74,,,C:\Road_Project\inference_data\nan\image74.jpg,,,,,
1142,,image75.jpg,Clear,0,75,,,C:\Road_Project\inference_data\nan\image75.jpg,,,,,
1143,,image76.jpg,speed bump,0.228361636,76,,,C:\Road_Project\inference_data\nan\image76.jpg,,,,,
1144,,image77.jpg,Lamp_Post,0.604468703,77,,,C:\Road_Project\inference_data\nan\image77.jpg,,,,,
1145,,image77.jpg,Lamp_Post,0.538365245,77,,,C:\Road_Project\inference_data\nan\image77.jpg,,,,,
1146,,image77.jpg,Lamp_Post,0.406719297,77,,,C:\Road_Project\inference_data\nan\image77.jpg,,,,,
1147,,image77.jpg,Lamp_Post,0.390820473,77,,,C:\Road_Project\inference_data\nan\image77.jpg,,,,,
1148,,image77.jpg,Lamp_Post,0.372011781,77,,,C:\Road_Project\inference_data\nan\image77.jpg,,,,,
1149,,image77.jpg,Lamp_Post,0.340160191,77,,,C:\Road_Project\inference_data\nan\image77.jpg,,,,,
1150,,image77.jpg,Lamp_Post,0.265855908,77,,,C:\Road_Project\inference_data\nan\image77.jpg,,,,,
1151,,image77.jpg,Lamp_Post,0.20739761,77,,,C:\Road_Project\inference_data\nan\image77.jpg,,,,,
1152,,image78.jpg,Crack,0.23311159,78,,,C:\Road_Project\inference_data\nan\image78.jpg,,,,,
1153,,image79.jpg,Clear,0,79,,,C:\Road_Project\inference_data\nan\image79.jpg,,,,,
1154,,image80.jpg,Clear,0,80,,,C:\Road_Project\inference_data\nan\image80.jpg,,,,,
1155,,image81.jpg,Clear,0,81,,,C:\Road_Project\inference_data\nan\image81.jpg,,,,,
1156,,image82.jpg,Clear,0,82,,,C:\Road_Project\inference_data\nan\image82.jpg,,,,,
1157,,image83.jpg,Clear,0,83,,,C:\Road_Project\inference_data\nan\image83.jpg,,,,,
1158,,image84.jpg,Clear,0,84,,,C:\Road_Project\inference_data\nan\image84.jpg,,,,,
1159,,image85.jpg,Lamp_Post,0.564821064,85,,,C:\Road_Project\inference_data\nan\image85.jpg,,,,,
1160,,image85.jpg,Lamp_Post,0.545646489,85,,,C:\Road_Project\inference_data\nan\image85.jpg,,,,,
1161,,image85.jpg,Lamp_Post,0.479226142,85,,,C:\Road_Project\inference_data\nan\image85.jpg,,,,,
1162,,image85.jpg,Lamp_Post,0.436699927,85,,,C:\Road_Project\inference_data\nan\image85.jpg,,,,,
1163,,image85.jpg,Crack,0.346558362,85,,,C:\Road_Project\inference_data\nan\image85.jpg,,,,,
1164,,image85.jpg,Lamp_Post,0.346072406,85,,,C:\Road_Project\inference_data\nan\image85.jpg,,,,,
1165,,image85.jpg,Crack,0.33009401,85,,,C:\Road_Project\inference_data\nan\image85.jpg,,,,,
1166,,image85.jpg,Crack,0.310802847,85,,,C:\Road_Project\inference_data\nan\image85.jpg,,,,,
1167,,image85.jpg,Lamp_Post,0.299832463,85,,,C:\Road_Project\inference_data\nan\image85.jpg,,,,,
1168,,image85.jpg,Lamp_Post,0.234581605,85,,,C:\Road_Project\inference_data\nan\image85.jpg,,,,,
1169,,image85.jpg,Crack,0.227000266,85,,,C:\Road_Project\inference_data\nan\image85.jpg,,,,,
1170,,image86.jpg,Clear,0,86,,,C:\Road_Project\inference_data\nan\image86.jpg,,,,,
1171,,image87.jpg,Clear,0,87,,,C:\Road_Project\inference_data\nan\image87.jpg,,,,,
1172,,image88.jpg,Clear,0,88,,,C:\Road_Project\inference_data\nan\image88.jpg,,,,,
1173,,image89.jpg,Lamp_Post,0.598581731,89,,,C:\Road_Project\inference_data\nan\image89.jpg,,,,,
1174,,image89.jpg,Lamp_Post,0.418923706,89,,,C:\Road_Project\inference_data\nan\image89.jpg,,,,,
1175,,image89.jpg,Lamp_Post,0.288646817,89,,,C:\Road_Project\inference_data\nan\image89.jpg,,,,,
1176,,image90.jpg,Clear,0,90,,,C:\Road_Project\inference_data\nan\image90.jpg,,,,,
1177,,image91.jpg,Clear,0,91,,,C:\Road_Project\inference_data\nan\image91.jpg,,,,,
1178,,image92.jpg,Clear,0,92,,,C:\Road_Project\inference_data\nan\image92.jpg,,,,,
1179,,image93.jpg,Lamp_Post,0.641425848,93,,,C:\Road_Project\inference_data\nan\image93.jpg,,,,,
1180,,image93.jpg,Lamp_Post,0.563621879,93,,,C:\Road_Project\inference_data\nan\image93.jpg,,,,,
1181,,image93.jpg,Lamp_Post,0.548740327,93,,,C:\Road_Project\inference_data\nan\image93.jpg,,,,,
1182,,image93.jpg,Lamp_Post,0.546901703,93,,,C:\Road_Project\inference_data\nan\image93.jpg,,,,,
1183,,image93.jpg,Lamp_Post,0.537006855,93,,,C:\Road_Project\inference_data\nan\image93.jpg,,,,,
1184,,image93.jpg,Lamp_Post,0.446809828,93,,,C:\Road_Project\inference_data\nan\image93.jpg,,,,,
1185,,image93.jpg,Lamp_Post,0.36735937,93,,,C:\Road_Project\inference_data\nan\image93.jpg,,,,,
1186,,image93.jpg,Lamp_Post,0.335204422,93,,,C:\Road_Project\inference_data\nan\image93.jpg,,,,,
1187,,image93.jpg,Lamp_Post,0.288380384,93,,,C:\Road_Project\inference_data\nan\image93.jpg,,,,,
1188,,image94.jpg,Clear,0,94,,,C:\Road_Project\inference_data\nan\image94.jpg,,,,,
1189,,image95.jpg,Crack,0.25717473,95,,,C:\Road_Project\inference_data\nan\image95.jpg,,,,,
1190,,image96.jpg,Clear,0,96,,,C:\Road_Project\inference_data\nan\image96.jpg,,,,,
1191,,image97.jpg,Clear,0,97,,,C:\Road_Project\inference_data\nan\image97.jpg,,,,,
1192,,image98.jpg,Lamp_Post,0.723454475,98,,,C:\Road_Project\inference_data\nan\image98.jpg,,,,,
1193,,image98.jpg,Lamp_Post,0.671757281,98,,,C:\Road_Project\inference_data\nan\image98.jpg,,,,,
1194,,image98.jpg,Lamp_Post,0.368934214,98,,,C:\Road_Project\inference_data\nan\image98.jpg,,,,,
1195,,image98.jpg,Lamp_Post,0.272035897,98,,,C:\Road_Project\inference_data\nan\image98.jpg,,,,,
1196,,image98.jpg,Lamp_Post,0.218102083,98,,,C:\Road_Project\inference_data\nan\image98.jpg,,,,,
1197,,image99.jpg,Clear,0,99,,,C:\Road_Project\inference_data\nan\image99.jpg,,,,,
1198,,image0.jpg,Lamp_Post,0.40873462,0,,,C:\Road_Project\inference_data\nan\image0.jpg,,,,,
1199,,image1.jpg,Clear,0,1,,,C:\Road_Project\inference_data\nan\image1.jpg,,,,,
1200,,image2.jpg,Clear,0,2,,,C:\Road_Project\inference_data\nan\image2.jpg,,,,,
1201,,image3.jpg,Lamp_Post,0.35205254,3,,,C:\Road_Project\inference_data\nan\image3.jpg,,,,,
1202,,image4.jpg,speed bump,0.203645825,4,,,C:\Road_Project\inference_data\nan\image4.jpg,,,,,
1203,,image5.jpg,Crack,0.875012457,5,,,C:\Road_Project\inference_data\nan\image5.jpg,,,,,
1204,,image5.jpg,Crack,0.312746853,5,,,C:\Road_Project\inference_data\nan\image5.jpg,,,,,
1205,,image5.jpg,Crack,0.275466681,5,,,C:\Road_Project\inference_data\nan\image5.jpg,,,,,
1206,,image6.jpg,Lamp_Post,0.315856308,6,,,C:\Road_Project\inference_data\nan\image6.jpg,,,,,
1207,,image7.jpg,Clear,0,7,,,C:\Road_Project\inference_data\nan\image7.jpg,,,,,
1208,,image8.jpg,Clear,0,8,,,C:\Road_Project\inference_data\nan\image8.jpg,,,,,
1209,,image9.jpg,Clear,0,9,,,C:\Road_Project\inference_data\nan\image9.jpg,,,,,
1210,,image10.jpg,Lamp_Post,0.272164494,10,,,C:\Road_Project\inference_data\nan\image10.jpg,,,,,
1211,,image10.jpg,Lamp_Post,0.216885597,10,,,C:\Road_Project\inference_data\nan\image10.jpg,,,,,
1212,,image11.jpg,Clear,0,11,,,C:\Road_Project\inference_data\nan\image11.jpg,,,,,
1213,,image12.jpg,Lamp_Post,0.616977513,12,,,C:\Road_Project\inference_data\nan\image12.jpg,,,,,
1214,,image12.jpg,Lamp_Post,0.600450516,12,,,C:\Road_Project\inference_data\nan\image12.jpg,,,,,
